,company_id,category_code,country_code,state_code,average_funded,total_rounds,average_participants,products_number,offices,acquired_companies,mba_degree,phd_degree,ms_degree,other_degree,ipo,is_acquired,is_closed,age,Success,number_degrees
31081,c:83501,network_hosting,other,other,6200000.0,1,2.0,,1.0,,,,2.0,,False,False,False,,0,
31082,c:8351,software,USA,other,20500000.0,1,4.0,,1.0,,1.0,,,2.0,False,False,True,5145.0,0,
31083,c:83510,web,other,other,,1,1.0,,,,2.0,1.0,1.0,2.0,False,False,False,1280.0,0,6.0
31084,c:83513,enterprise,USA,California,650000.0,3,0.0,,1.0,,,,,2.0,False,False,False,1817.0,0,
31085,c:83515,,USA,other,190000.0,1,0.0,,1.0,,2.0,,,,False,False,False,,0,
31086,c:83534,software,USA,other,,1,1.0,,2.0,,,,,2.0,False,False,False,1218.0,0,
31087,c:83535,mobile,USA,other,50000.0,3,0.6667,,2.0,,1.0,,,,False,True,False,1386.0,1,
31088,c:83548,software,other,other,800000.0,1,0.0,2.0,2.0,,,,,1.0,False,False,False,2192.0,0,
31089,c:8355,software,USA,California,,2,0.0,2.0,3.0,,,,,,False,False,True,2710.0,0,
31090,c:83554,advertising,other,other,65800.0,1,0.0,,2.0,,,,,1.0,False,False,False,1280.0,0,
31091,c:83557,biotech,USA,other,27374164.0,4,2.0,,1.0,,8.0,3.0,2.0,18.0,False,False,False,1826.0,0,31.0
31092,c:83561,hardware,other,other,11748713.0,1,0.0,,1.0,,,,,,False,False,False,,0,
31093,c:83562,ecommerce,USA,California,,1,2.0,,1.0,,,,,1.0,False,False,True,919.0,0,
31094,c:83566,cleantech,USA,other,200000000.0,1,1.0,,1.0,,,,,,False,False,False,,0,
31095,c:83567,biotech,USA,other,582000.0,1,0.0,,1.0,,,,,,False,False,False,,0,
31096,c:83568,hardware,USA,other,22500000.0,1,2.0,,1.0,,,,,,False,False,False,2922.0,0,
31097,c:83572,advertising,other,other,400000.0,2,0.5,,1.0,,,,,,False,False,False,859.0,0,
31098,c:83573,cleantech,USA,other,7500000.0,1,1.0,,1.0,,,,,,False,False,False,,0,
31099,c:83574,health,USA,other,375000.0,1,1.0,,1.0,,,,,,False,False,False,1006.0,0,
31100,c:8358,enterprise,USA,other,1204458.0,3,0.3333,3.0,1.0,,,,,1.0,False,False,False,2922.0,0,
31101,c:83582,travel,other,other,778144.0,1,0.0,,1.0,,,,,,False,False,False,1218.0,0,
31102,c:83588,software,other,other,75000.0,1,0.0,,2.0,,,,,,False,False,False,1213.0,0,
31103,c:836,web,other,other,,3,5.6667,1.0,1.0,,1.0,,,9.0,False,True,False,,1,
31104,c:83608,pets,USA,other,2500000.0,1,1.0,,1.0,,,,1.0,1.0,False,False,False,1461.0,0,
31105,c:83609,biotech,USA,other,6800000.0,3,1.6667,,1.0,,,,,,False,False,False,4018.0,0,
31106,c:83618,software,other,other,500000.0,1,1.0,,2.0,,1.0,,,4.0,False,False,False,945.0,0,
31107,c:83639,other,other,other,415000.0,1,1.0,,1.0,,1.0,,,2.0,False,False,False,1280.0,0,
31108,c:83641,advertising,USA,California,3400000.0,1,12.0,,2.0,,5.0,,,16.0,False,False,False,909.0,0,
31109,c:83646,mobile,USA,California,42500.0,2,1.0,1.0,1.0,,,,,2.0,False,False,False,987.0,0,
31110,c:83647,network_hosting,other,other,25000.0,1,0.0,,1.0,1.0,2.0,,2.0,5.0,False,False,False,38717.0,0,
31111,c:83651,enterprise,other,other,250000.0,1,2.0,,1.0,,,,,8.0,False,True,False,1025.0,1,
31112,c:83668,mobile,other,other,50000.0,1,1.0,,,,,,,1.0,False,False,False,1096.0,0,
31113,c:83679,ecommerce,USA,other,1237500.0,2,1.5,,2.0,,1.0,,1.0,2.0,False,False,False,5114.0,0,
31114,c:83690,software,USA,California,1000000.0,1,0.0,1.0,3.0,,,1.0,,1.0,False,False,False,1107.0,0,
31115,c:83692,mobile,USA,other,3000000.0,2,6.0,2.0,1.0,1.0,1.0,,3.0,5.0,False,True,False,727.0,1,
31116,c:83696,medical,USA,other,2577777.6667,3,0.0,,1.0,,,,,3.0,False,False,False,,0,
31117,c:83698,manufacturing,USA,other,9700000.0,1,1.0,,1.0,,,,,,False,False,False,,0,
31118,c:83699,biotech,USA,other,22125000.0,4,2.75,,1.0,,2.0,3.0,,21.0,False,False,False,6209.0,0,
31119,c:83700,mobile,USA,California,1062500.0,4,2.75,,1.0,,,1.0,,2.0,False,False,False,905.0,0,
31120,c:83708,search,USA,other,,1,0.0,,1.0,,,,,,False,False,True,887.0,0,
31121,c:83716,social,other,other,2566.6667,6,1.0,,1.0,1.0,,,,,False,False,False,1355.0,0,
31122,c:83721,software,USA,California,750000.0,1,2.0,,2.0,,,,1.0,2.0,False,False,False,1059.0,0,
31123,c:83723,games_video,USA,California,1200000.0,1,8.0,,2.0,,,,2.0,4.0,False,False,False,945.0,0,
31124,c:83730,advertising,other,other,24478.5,2,0.5,,,,,,,,False,False,False,1006.0,0,
31125,c:83732,social,USA,other,40000.0,1,0.0,,1.0,,,,,,False,False,False,1065.0,0,
31126,c:83738,public_relations,other,other,,1,1.0,,5.0,,,,,,False,True,False,155.0,1,
31127,c:83741,music,other,other,,1,0.0,,,,,,,1.0,False,False,False,1096.0,0,
31128,c:83748,software,USA,California,1100000.0,1,4.0,,1.0,,,,,,False,False,False,1054.0,0,
31129,c:83752,enterprise,USA,California,25000000.0,2,4.5,,1.0,,3.0,,1.0,4.0,False,False,False,1006.0,0,
31130,c:83755,messaging,other,other,,1,1.0,,,,,,,1.0,False,False,False,,0,
31131,c:83756,software,other,other,60000.0,1,1.0,,1.0,,,,,,False,False,True,1030.0,0,
31132,c:83757,analytics,other,other,260000.0,2,0.0,,1.0,,1.0,,1.0,,False,False,False,1037.0,0,
31133,c:83762,software,other,other,129303.0,1,0.0,,1.0,,,,,,False,False,False,1374.0,0,
31134,c:83766,analytics,USA,California,200000.0,1,0.0,,1.0,,,,,1.0,False,False,False,1036.0,0,
31135,c:83773,search,USA,other,858000.0,5,1.0,2.0,1.0,,1.0,,,1.0,False,False,False,1086.0,0,
31136,c:83794,mobile,other,other,,1,1.0,,1.0,,,1.0,,2.0,False,False,False,1157.0,0,
31137,c:838,web,other,other,42400000.0,1,1.0,,1.0,11.0,6.0,1.0,4.0,8.0,False,False,False,6172.0,0,19.0
31138,c:83809,enterprise,USA,California,3400000.0,1,5.0,,1.0,,,,,2.0,False,False,False,852.0,0,
31139,c:83817,photo_video,USA,California,610000.0,2,3.5,,1.0,,,,,3.0,False,False,False,1037.0,0,
31140,c:83818,hardware,other,other,,1,1.0,,,,,,,,False,False,False,,0,
31141,c:83825,messaging,USA,other,100000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0,0,
31142,c:83843,web,USA,other,310000.0,1,7.0,,1.0,,,,,1.0,False,False,False,854.0,0,
31143,c:83845,enterprise,USA,California,8000000.0,2,1.5,,1.0,,5.0,2.0,3.0,11.0,False,False,False,2922.0,0,21.0
31144,c:83851,software,USA,other,40000.0,2,0.5,,1.0,,,,,,False,False,False,1249.0,0,
31145,c:83882,mobile,other,other,247755.0,2,0.0,,,,1.0,,,1.0,False,False,False,1037.0,0,
31146,c:83887,nonprofit,USA,other,4000000.0,2,1.0,,1.0,,1.0,,,2.0,False,False,False,2557.0,0,
31147,c:83900,web,other,other,3000000.0,1,1.0,1.0,2.0,,,,,,False,False,True,2574.0,0,
31148,c:83902,web,USA,other,1270000.0,1,15.0,,1.0,,,,,4.0,False,True,False,1012.0,1,
31149,c:83918,ecommerce,USA,other,216666.6667,3,0.3333,,1.0,,,,,,False,False,False,1157.0,0,
31150,c:83920,enterprise,USA,other,1200000.0,1,0.0,,2.0,,,,1.0,9.0,False,False,False,1209.0,0,
31151,c:83927,analytics,other,other,4425000.0,2,1.0,,1.0,,1.0,,,3.0,False,False,False,1461.0,0,
31152,c:83933,hospitality,USA,California,3250000.0,2,7.5,,1.0,,4.0,,,8.0,False,False,False,1461.0,0,
31153,c:83957,medical,USA,other,3445204.3333,3,0.3333,,1.0,,,,,,False,False,False,2192.0,0,
31154,c:83961,ecommerce,USA,other,612500.0,3,2.0,,1.0,,6.0,,,11.0,False,False,False,2557.0,0,
31155,c:83963,enterprise,other,other,,1,1.0,,1.0,,,,,,False,False,False,,0,
31156,c:83964,hardware,other,other,27388500.0,1,1.0,,1.0,,,,,,False,False,False,,0,
31157,c:83970,finance,USA,other,5000000.0,1,0.0,,1.0,,,,,,False,False,False,,0,
31158,c:83971,ecommerce,USA,California,9700000.0,2,4.5,,1.0,2.0,,,1.0,11.0,False,False,False,1096.0,0,
31159,c:83972,ecommerce,USA,other,4360000.0,1,0.0,,1.0,,,,,,False,False,False,3287.0,0,
31160,c:83973,biotech,USA,other,3625000.0,2,2.0,,1.0,,,,,,False,False,False,1096.0,0,
31161,c:84,advertising,USA,California,9288990.625,8,1.875,,1.0,1.0,3.0,,3.0,14.0,False,True,False,2801.0,1,
31162,c:840,advertising,USA,other,45000000.0,1,0.0,,2.0,8.0,2.0,1.0,3.0,31.0,False,False,False,5844.0,0,37.0
31163,c:8400,advertising,other,other,2940000.0,1,1.0,3.0,1.0,,,,,1.0,False,True,False,1880.0,1,
31164,c:84008,web,USA,other,40000.0,1,1.0,,1.0,,,,,,False,False,True,1022.0,0,
31165,c:8401,health,USA,other,800000.0,1,0.0,,1.0,,2.0,,1.0,6.0,False,False,False,,0,
31166,c:84020,social,other,other,10000000.0,3,1.0,12.0,1.0,,,,,1.0,False,False,False,4748.0,0,
31167,c:84024,social,USA,California,,1,1.0,,2.0,,2.0,,2.0,3.0,False,True,False,508.0,1,
31168,c:84030,web,other,other,,1,0.0,,,,,,,1.0,False,False,True,1249.0,0,
31169,c:84039,security,USA,other,23630.0,2,0.0,,1.0,,,,,,False,False,False,1857.0,0,
31170,c:84040,enterprise,USA,other,433333.3333,3,0.0,,3.0,,4.0,1.0,2.0,12.0,False,False,False,1461.0,0,19.0
31171,c:84045,messaging,USA,other,3000000.0,1,1.0,,1.0,,3.0,1.0,,10.0,False,False,False,1157.0,0,
31172,c:84047,education,USA,other,225000.0,2,0.0,,2.0,,2.0,,,2.0,False,False,False,1006.0,0,
31173,c:8405,software,USA,other,18999999.0,2,0.5,1.0,1.0,,1.0,,,3.0,False,False,False,6209.0,0,
31174,c:84061,security,USA,California,170000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0,0,
31175,c:84068,web,other,other,4333333.3333,3,1.0,,1.0,,1.0,,,1.0,False,False,False,1096.0,0,
31176,c:8407,web,other,other,926627.5,4,1.0,,1.0,,1.0,,,5.0,False,False,False,2953.0,0,
31177,c:84072,enterprise,USA,other,2733333.3333,3,2.3333,,1.0,,,,2.0,8.0,False,False,False,1826.0,0,
31178,c:84073,search,USA,other,2236639.5,2,1.0,,1.0,,1.0,3.0,1.0,11.0,False,False,False,1461.0,0,16.0
31179,c:84075,biotech,USA,other,8000000.0,1,0.0,,1.0,,1.0,,,2.0,False,False,False,,0,
31180,c:84078,mobile,other,other,,1,1.0,,1.0,,,,,,False,False,False,,0,
31181,c:84079,health,USA,other,314960000.0,1,0.0,,1.0,,1.0,,,3.0,False,True,False,,1,
31182,c:8408,web,USA,California,5166666.6667,3,2.0,,1.0,,6.0,1.0,2.0,14.0,False,False,False,3256.0,0,23.0
31183,c:84082,software,USA,other,3308467.5,2,0.0,,1.0,,,,,,False,False,False,,0,
31184,c:84083,biotech,other,other,15000000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0,0,
31185,c:84084,web,USA,other,24000000.0,1,1.0,,1.0,,,,,,False,False,False,,0,
31186,c:84113,security,other,other,,2,1.0,,1.0,,2.0,,1.0,2.0,False,False,False,1096.0,0,
31187,c:84114,web,other,other,80571.0,1,0.0,,1.0,,,,,,False,False,False,1065.0,0,
31188,c:84118,advertising,USA,other,,1,1.0,,1.0,,,,,,False,False,False,,0,
31189,c:84138,fashion,other,other,5000000.0,1,1.0,,1.0,,1.0,,,,False,False,False,,0,
31190,c:84140,ecommerce,other,other,809520.0,2,1.5,,2.0,,,,,,False,False,False,1795.0,0,
31191,c:84148,social,other,other,572670.0,1,0.0,,1.0,,,,,,False,False,False,1096.0,0,
31192,c:84149,social,other,other,50000.0,1,1.0,,,,,,1.0,,False,False,True,915.0,0,
31193,c:84151,games_video,other,other,327775.0,1,0.0,,,,,,,1.0,False,False,False,1188.0,0,
31194,c:84153,photo_video,other,other,6000000.0,2,2.5,,1.0,,1.0,1.0,,2.0,False,False,False,1065.0,0,
31195,c:84161,ecommerce,USA,other,75000000.0,1,1.0,,1.0,,2.0,,,4.0,False,True,False,516.0,1,
31196,,,other,other,21550000.0,3,3.3333,,,,,,,,False,False,False,,0,
31197,c:84177,health,USA,other,8750000.0,2,1.0,,1.0,,3.0,,,17.0,False,False,False,2557.0,0,
31198,c:8418,software,other,other,280000.0,1,0.0,,1.0,,,,,,False,False,False,3044.0,0,
31199,c:84197,,other,other,25000.0,1,1.0,,,,,,,,False,False,False,,0,
31200,c:84200,manufacturing,USA,California,11500000.0,3,3.6667,,1.0,,1.0,,,5.0,False,False,False,2557.0,0,
31201,c:84204,advertising,other,other,1400000.0,1,1.0,,2.0,1.0,3.0,,5.0,17.0,False,False,False,976.0,0,
31202,c:84205,software,USA,California,13366666.6667,3,3.0,,1.0,,6.0,1.0,1.0,10.0,False,False,False,1461.0,0,18.0
31203,c:84213,design,USA,other,1600000.0,1,0.0,,1.0,,,,,,False,False,False,,0,
31204,c:84221,other,USA,California,120000.0,1,1.0,,1.0,,,,,,False,False,False,2040.0,0,
31205,c:84247,,other,other,64795.0,1,1.0,,1.0,,,,2.0,5.0,False,True,False,1492.0,1,
31206,c:84252,mobile,other,other,9000000.0,2,1.5,,2.0,,,,,,False,False,False,2922.0,0,
31207,c:84253,manufacturing,USA,other,3600000.0,1,3.0,,1.0,,,,,,False,False,False,,0,
31208,c:84255,hospitality,USA,other,18000000.0,1,2.0,,1.0,,,,,,False,False,False,,0,
31209,c:84263,,USA,California,500000.0,1,0.0,,1.0,1.0,,,,,False,False,False,,0,
31210,c:84271,advertising,USA,other,250000.0,1,1.0,,1.0,,1.0,,1.0,1.0,False,False,False,1553.0,0,
31211,c:843,web,USA,California,,1,1.0,2.0,1.0,,2.0,,1.0,27.0,False,False,False,2771.0,0,
31212,c:84302,web,USA,other,1500000.0,3,0.6667,,1.0,,1.0,,,4.0,False,False,False,1157.0,0,
31213,c:84304,software,USA,other,8225000.0,2,0.0,,2.0,,,,,,False,False,False,5031.0,0,
31214,c:84306,manufacturing,USA,California,8200000.0,2,2.0,,1.0,,1.0,,2.0,3.0,False,False,False,4748.0,0,
31215,c:8432,advertising,USA,California,2493951.3333,3,0.6667,3.0,1.0,,2.0,,,6.0,False,False,False,2192.0,0,
31216,c:84320,enterprise,USA,California,3500000.0,2,8.5,,1.0,,,,2.0,5.0,False,True,False,694.0,1,
31217,c:84321,finance,USA,other,47428571.4286,7,3.2857,,3.0,,3.0,,1.0,5.0,False,False,False,2557.0,0,
31218,c:84326,cleantech,USA,other,1200000.0,1,1.0,,1.0,,1.0,,,1.0,False,False,False,5114.0,0,
31219,c:84327,ecommerce,other,other,,1,1.0,,,,2.0,,,2.0,False,False,False,1087.0,0,
31220,c:84328,software,other,other,,1,1.0,,1.0,,,,,,False,False,False,,0,
31221,c:84338,education,other,other,,1,2.0,,,,,,,1.0,False,False,False,1027.0,0,
31222,c:84351,web,other,other,856845.0,1,1.0,,2.0,,,,,,False,False,False,976.0,0,
31223,c:84357,biotech,other,other,3500000.0,1,0.0,,1.0,,,,,,False,False,False,,0,
31224,c:84359,hospitality,other,other,,1,1.0,,1.0,,,,,,False,False,False,,0,
31225,c:84367,manufacturing,other,other,524477.5,2,1.0,,1.0,,,,,,False,False,False,,0,
31226,c:84369,medical,other,other,687877.0,2,0.0,,1.0,,,,,,False,False,False,,0,
31227,c:84370,security,other,other,,2,1.5,,1.0,,1.0,,,10.0,False,False,False,945.0,0,
31228,c:84373,hardware,other,other,65151602.0,2,1.5,,1.0,,,,,,False,False,False,2922.0,0,
31229,c:84383,web,USA,other,225000.0,1,0.0,,1.0,,,,,,False,False,False,946.0,0,
31230,c:84397,ecommerce,other,other,1200000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0,0,
31231,c:84412,travel,other,other,500000.0,1,0.0,,,,,,,,False,False,True,945.0,0,
31232,c:84426,finance,other,other,8000000.0,1,1.0,,1.0,,2.0,,,3.0,False,True,False,2156.0,1,
31233,c:84429,mobile,USA,California,2525000.0,3,1.3333,,1.0,,1.0,,,3.0,False,False,False,1461.0,0,
31234,c:84442,analytics,USA,other,707500.0,5,2.4,,2.0,,,,1.0,2.0,False,False,False,1127.0,0,
31235,c:84454,advertising,other,other,28176.0,1,1.0,,1.0,,,,,4.0,False,False,True,930.0,0,
31236,c:8446,advertising,USA,other,7000000.0,1,2.0,,1.0,,,,,1.0,False,False,False,3181.0,0,
31237,c:84464,web,USA,California,800000.0,2,2.0,,1.0,,,,,6.0,False,False,False,884.0,0,
31238,c:84518,social,USA,California,175000.0,1,3.0,,1.0,,1.0,,,2.0,False,False,False,823.0,0,
31239,c:8453,games_video,USA,California,500000.0,1,1.0,,1.0,,,,,,False,False,False,4962.0,0,
31240,c:84558,software,other,other,2722768.0,1,2.0,2.0,2.0,,,,,,False,False,False,3653.0,0,
31241,c:84560,biotech,USA,California,9244116.0,4,1.25,,1.0,,2.0,2.0,1.0,14.0,False,False,False,1096.0,0,19.0
31242,c:84562,medical,other,other,81838.0,1,1.0,,1.0,,,,,,False,False,False,,0,
31243,c:84569,manufacturing,other,other,16000000.0,1,0.0,,1.0,,,,,,False,False,False,2922.0,0,
31244,c:84580,enterprise,USA,other,,1,1.0,,1.0,,1.0,,,1.0,False,False,False,,0,
31245,c:84581,software,USA,other,2700000.0,1,4.0,,1.0,,1.0,,,8.0,False,False,False,4383.0,0,
31246,c:8459,mobile,other,other,,1,0.0,1.0,1.0,,,,,,False,False,True,3653.0,0,
31247,c:84592,sports,USA,other,,1,0.0,,1.0,1.0,,,,,False,False,False,1461.0,0,
31248,c:846,web,USA,California,9400000.0,1,1.0,2.0,1.0,,,1.0,,1.0,False,False,False,5114.0,0,
31249,c:8460,games_video,other,other,,1,1.0,,,,,1.0,2.0,5.0,False,False,True,2802.0,0,
31250,c:84604,mobile,USA,other,250000.0,1,2.0,,1.0,,,,,3.0,False,False,False,1218.0,0,
31251,c:84608,web,USA,other,,1,3.0,,1.0,,,,,2.0,False,True,False,598.0,1,
31252,c:84628,messaging,other,other,535000.0,2,0.5,,1.0,,,,,,False,False,False,1826.0,0,
31253,c:84629,biotech,other,other,15000000.0,1,1.0,,,,,,,,False,False,False,,0,
31254,c:84630,biotech,other,other,50000.0,1,1.0,,,,,,,,False,False,False,,0,
31255,c:84632,medical,USA,other,525000.0,1,0.0,,1.0,,,,,,False,False,False,4383.0,0,
31256,c:84642,medical,USA,other,2008333.3333,3,0.0,,1.0,,,,,1.0,False,False,False,,0,
31257,c:84647,software,USA,California,6357915.6667,3,1.3333,,1.0,,4.0,1.0,,18.0,False,False,False,1826.0,0,
31258,c:84658,search,other,other,2133333.3333,3,0.6667,,1.0,,,,,,False,False,False,2464.0,0,
31259,c:84668,biotech,USA,California,6333333.0,3,1.3333,,1.0,,4.0,3.0,1.0,6.0,False,False,False,1826.0,0,14.0
31260,c:8467,software,USA,California,1500000.0,1,6.0,,2.0,,,,,4.0,False,False,False,3287.0,0,
31261,c:84676,analytics,other,other,3859800.0,2,2.5,,2.0,,1.0,,,2.0,False,False,False,1157.0,0,
31262,c:847,web,USA,other,46400000.0,1,1.0,,1.0,,2.0,,,5.0,False,False,False,,0,
31263,c:84700,search,USA,other,1587500.0,4,2.0,3.0,2.0,,,,,,False,False,False,2557.0,0,
31264,c:84701,web,other,other,,1,2.0,,,,,,,,False,True,False,,1,
31265,c:84705,software,USA,California,10000000.0,1,2.0,,1.0,,,,,2.0,False,False,False,1461.0,0,
31266,c:84710,analytics,other,other,180000.0,1,0.0,,2.0,,,,,,False,False,False,1816.0,0,
31267,c:84715,software,USA,California,20000000.0,1,2.0,,7.0,,,1.0,1.0,5.0,False,False,False,7246.0,0,
31268,c:8472,social,USA,other,7666666.6667,3,3.6667,,2.0,1.0,3.0,,1.0,13.0,False,False,False,1996.0,0,
31269,c:84725,mobile,USA,other,1750000.0,2,5.0,,1.0,,,,,,False,False,False,1402.0,0,
31270,c:84731,fashion,USA,other,1500000.0,1,1.0,,1.0,,,,1.0,12.0,False,False,False,884.0,0,
31271,c:84735,hardware,other,other,,1,1.0,,,,,,,,False,False,False,,0,
31272,c:84743,mobile,USA,California,3375000.0,3,0.0,,1.0,,1.0,,,3.0,False,False,True,3644.0,0,
31273,c:84746,games_video,other,other,5242400.0,2,1.0,,2.0,,,,,2.0,False,False,False,1023.0,0,
31274,c:84756,health,USA,California,24625000.0,2,1.5,,1.0,,1.0,1.0,,2.0,False,True,False,,1,
31275,c:84760,enterprise,other,other,,1,0.0,,1.0,,,,,1.0,False,False,False,1096.0,0,
31276,c:84761,software,USA,other,700000.0,1,0.0,,1.0,,,,,,False,False,False,2192.0,0,
31277,c:84762,ecommerce,USA,other,250000.0,1,1.0,,1.0,,,,,1.0,False,False,False,1096.0,0,
31278,c:84764,web,USA,California,2100000.0,1,11.0,,1.0,,,,,1.0,False,False,False,1341.0,0,
31279,c:84781,social,other,other,500000.0,1,0.0,,1.0,,,,,,False,False,False,1188.0,0,
31280,c:84783,sports,other,other,250000.0,1,0.0,,,,,,,,False,False,False,945.0,0,
31281,c:8479,advertising,USA,California,120000.0,1,1.0,2.0,1.0,,,,1.0,,False,False,False,3288.0,0,
31282,c:84798,enterprise,USA,other,3250000.0,2,1.0,,1.0,,,,1.0,5.0,False,False,False,2192.0,0,
31283,c:84799,enterprise,USA,other,1000000.0,1,0.0,,1.0,,,,,,False,False,False,992.0,0,
31284,c:84800,finance,other,other,,1,1.0,,1.0,,1.0,,,4.0,False,False,False,1096.0,0,
31285,c:84807,network_hosting,other,other,54994.0,1,0.0,,1.0,,,,,2.0,False,False,True,1065.0,0,
31286,c:8481,software,USA,other,25000000.0,1,1.0,1.0,1.0,,2.0,,,10.0,False,False,False,3653.0,0,
31287,c:84821,mobile,USA,California,800000.0,1,10.0,1.0,1.0,,1.0,,1.0,2.0,False,False,False,1094.0,0,
31288,c:84842,,USA,other,250000.0,1,0.0,,1.0,,1.0,,,1.0,False,False,False,,0,
31289,c:84848,enterprise,USA,California,,3,2.6667,,1.0,,,,3.0,4.0,False,False,False,976.0,0,
31290,c:84867,semiconductor,USA,California,15739499.3333,3,3.3333,,1.0,,,,,1.0,False,False,True,3653.0,0,
31291,c:84868,mobile,other,other,100000.0,1,0.0,,1.0,1.0,,,,1.0,False,False,False,759.0,0,
31292,c:84869,software,USA,other,7150000.0,2,2.5,,1.0,,,,,1.0,False,False,False,4383.0,0,
31293,c:84875,consulting,USA,other,27500000.0,2,2.0,,1.0,,1.0,1.0,1.0,6.0,False,False,False,5844.0,0,9.0
31294,c:84886,software,other,other,7208.0,1,1.0,,1.0,,,,,,False,False,True,884.0,0,
31295,c:8491,games_video,USA,other,22400000.0,2,0.5,,1.0,3.0,6.0,,2.0,8.0,False,False,False,6575.0,0,
31296,c:84914,finance,USA,other,5227740.5,2,0.5,,1.0,,,,1.0,3.0,False,False,False,1096.0,0,
31297,c:84928,enterprise,USA,California,1253000.0,1,0.0,1.0,1.0,,,,,,False,False,False,6209.0,0,
31298,c:84929,hospitality,USA,other,625000.0,1,1.0,,1.0,,,,,3.0,False,False,False,1461.0,0,
31299,c:84933,mobile,USA,California,191500.0,2,0.0,,1.0,,,,1.0,2.0,False,False,False,3287.0,0,
31300,c:8494,games_video,USA,California,854000.0,2,0.5,,1.0,,,,2.0,2.0,False,False,True,2922.0,0,
31301,c:84949,web,USA,other,100000.0,1,0.0,,1.0,,,,2.0,2.0,False,False,False,1037.0,0,
31302,c:84953,web,USA,California,300000.0,1,1.0,,1.0,,,,,,False,False,False,426.0,0,
31303,c:84956,enterprise,USA,other,650000.0,1,3.0,,1.0,,,,,,False,True,False,1161.0,1,
31304,c:84958,software,USA,California,93000.0,5,1.4,,1.0,,,,,3.0,False,False,False,874.0,0,
31305,c:84959,enterprise,USA,other,4925000.0,4,4.0,,1.0,1.0,1.0,,,5.0,False,False,False,1280.0,0,
31306,c:84961,semiconductor,USA,other,639773.0,1,0.0,,1.0,,,,,,False,False,False,,0,
31307,c:84963,software,USA,other,1800000.0,1,0.0,,1.0,,,,,,False,False,False,,0,
31308,c:84965,cleantech,USA,other,4250000.0,2,0.5,,1.0,,,,,,False,False,False,,0,
31309,c:84966,manufacturing,other,other,21214500.0,1,1.0,,2.0,,,,,,False,False,False,,0,
31310,c:84968,biotech,USA,other,14400000.0,1,4.0,,1.0,,2.0,,,1.0,False,False,False,,0,
31311,c:84975,health,USA,California,6750000.0,2,3.5,,1.0,,1.0,,,11.0,False,False,False,,0,
31312,c:85,web,USA,California,11500000.0,4,1.25,3.0,5.0,7.0,5.0,,3.0,23.0,False,False,False,2832.0,0,
31313,c:850,web,USA,California,,3,1.0,,1.0,,3.0,,,6.0,False,True,False,2101.0,1,
31314,c:85002,manufacturing,other,other,14250000.0,1,1.0,,1.0,,,,,,False,False,False,,0,
31315,c:85004,security,other,other,14535000.0,1,1.0,,1.0,,,,,,False,False,False,,0,
31316,c:85014,web,other,other,203112.0,1,2.0,,1.0,,,,1.0,2.0,False,False,False,1155.0,0,
31317,c:85016,finance,USA,other,53000000.0,1,1.0,,1.0,,,,,,False,False,False,2557.0,0,
31318,c:85019,web,other,other,,1,1.0,,2.0,,,,,,False,False,False,1157.0,0,
31319,c:8502,network_hosting,USA,other,27500000.0,1,1.0,,1.0,,1.0,,1.0,8.0,False,False,False,2922.0,0,
31320,c:85026,advertising,USA,other,575000.0,1,0.0,,1.0,,,,,1.0,False,False,False,4018.0,0,
31321,c:85030,software,other,other,1626000.0,1,2.0,,1.0,,,,,3.0,False,False,False,,0,
31322,c:8504,software,USA,other,14050000.0,3,1.3333,,1.0,,1.0,2.0,4.0,4.0,False,False,False,5844.0,0,11.0
31323,c:85043,ecommerce,other,other,1466666.6667,3,0.0,,1.0,,,,,,False,False,False,1826.0,0,
31324,c:8505,software,USA,other,1000000.0,1,0.0,1.0,2.0,,,,,,False,False,True,2802.0,0,
31325,c:85056,messaging,USA,other,98625.0,4,1.0,,1.0,,1.0,,,3.0,False,False,False,1522.0,0,
31326,c:85058,enterprise,USA,California,1000000.0,1,1.0,1.0,1.0,,,,,,False,False,False,1056.0,0,
31327,c:85061,advertising,other,other,39616.5,2,0.0,1.0,1.0,,,,,,False,False,False,1157.0,0,
31328,c:85077,semiconductor,USA,other,4215379.0,2,0.0,,1.0,,,,,,False,False,False,,0,
31329,c:85078,hospitality,other,other,50000.0,1,0.0,,,,,,,,False,False,False,1065.0,0,
31330,c:85082,messaging,USA,other,,1,0.0,,1.0,,,,,,False,False,False,1006.0,0,
31331,c:85084,games_video,other,other,40000.0,1,1.0,,,,,,,5.0,False,False,False,915.0,0,
31332,c:85097,games_video,other,other,750000.0,1,0.0,2.0,1.0,,,,,,False,False,False,2949.0,0,
31333,c:851,games_video,USA,other,97312471.0,1,0.0,3.0,1.0,37.0,25.0,2.0,23.0,129.0,False,False,False,11688.0,0,179.0
31334,c:851,games_video,USA,other,97312471.0,1,0.0,3.0,1.0,37.0,25.0,2.0,23.0,129.0,False,False,False,11688.0,0,179.0
31335,c:85105,social,other,other,,2,1.0,,2.0,,,,,10.0,False,False,False,1461.0,0,
31336,c:85109,security,USA,other,1000000.0,1,4.0,,1.0,,,,,,False,False,False,1006.0,0,
